epoch,gps_tow,sat_id,system_id,weight,los_gt,los_wls,los_pf,los_pf3d_bvh,residual_truth_ref,residual_wls,residual_pf,residual_pf3d_bvh
3,187763.199999,G13,0,42.625000,True,True,True,False,43.229916,22.648794,34.123136,20.848714
3,187763.199999,G19,0,22.438000,True,True,True,False,-30.369913,-33.361957,-27.246055,-24.357901
3,187763.199999,G20,0,45.750000,True,True,True,False,-0.319804,-3.408247,-5.751337,10.766974
3,187763.199999,G29,0,39.000000,True,True,True,False,41.128132,2.905223,-3.272335,31.644043
3,187763.199999,G30,0,42.438000,True,True,True,False,-5.920318,35.730866,32.351851,49.865861
4,187763.399999,G05,0,43.688000,True,True,True,False,35.573500,12.397267,-0.574371,10.064849
4,187763.399999,G06,0,45.063000,True,True,True,False,-56.265023,-24.853852,-23.622356,-19.853862
4,187763.399999,G11,0,50.063000,True,True,True,False,-13.067970,5.129816,-1.185962,0.597049
4,187763.399999,G19,0,21.188000,True,True,True,False,-23.854955,0.563365,-20.038469,-24.659902
4,187763.399999,G20,0,45.625000,True,True,True,False,5.953077,-5.451646,-4.354267,10.240069
4,187763.399999,G29,0,39.125000,True,True,True,False,47.351233,-9.236002,-2.385923,29.968171
4,187763.399999,G30,0,42.625000,True,True,True,False,0.393432,21.576930,35.734599,50.279406
5,187763.600000,G05,0,43.875000,True,True,True,False,31.562544,-2.042105,-5.427030,4.352010
5,187763.600000,G06,0,45.000000,True,True,True,False,-60.227353,-30.261515,-27.223058,-21.740524
5,187763.600000,G07,0,21.125000,True,True,True,False,-21.969905,12.585469,9.342197,50.116507
5,187763.600000,G11,0,50.063000,True,True,True,False,-17.094757,-4.716972,-5.573688,-2.026717
5,187763.600000,G13,0,36.438000,True,True,True,False,45.196985,29.935268,35.713848,15.062031
5,187763.600000,G19,0,23.313000,True,True,True,False,-27.599622,-31.222908,-23.629666,-29.062086
5,187763.600000,G20,0,45.688000,True,True,True,False,1.914287,-4.575169,-8.863499,6.415250
5,187763.600000,G29,0,39.313000,True,True,True,False,43.337207,-0.377933,-6.865362,23.407867
5,187763.600000,G30,0,42.188000,True,True,True,False,-3.538447,30.403187,32.528115,48.553555
6,187763.800000,G05,0,43.688000,True,True,True,False,33.286554,0.033055,-5.970652,2.068365
6,187763.800000,G06,0,44.813000,True,True,True,False,-58.466683,-28.789738,-24.846425,-20.606699
6,187763.800000,G07,0,19.938000,False,True,True,False,-20.766200,7.583812,11.928040,50.409404
6,187763.800000,G11,0,49.938000,True,True,True,False,-15.304918,-3.067713,-4.772671,-1.476534
6,187763.800000,G13,0,23.313000,True,True,True,False,46.875326,36.950394,35.996362,13.959788
6,187763.800000,G19,0,23.250000,True,True,True,False,-25.397458,-25.702960,-21.016758,-29.632681
6,187763.800000,G20,0,45.625000,True,True,True,False,3.682185,-4.390325,-8.648538,5.739234
6,187763.800000,G29,0,38.875000,True,True,True,False,45.064343,-1.129122,-7.086463,20.122183
6,187763.800000,G30,0,42.188000,True,True,True,False,-1.849143,30.128764,35.388816,49.593349
7,187764.000000,G05,0,43.500000,True,True,True,False,32.799303,-0.430123,-8.097845,0.724236
7,187764.000000,G06,0,44.688000,True,True,True,False,-58.916227,-29.283705,-24.382358,-19.178623
7,187764.000000,G07,0,19.563000,False,True,True,False,-21.318725,8.461626,12.886228,50.246080
7,187764.000000,G11,0,49.875000,True,True,True,False,-15.781525,-3.189574,-5.262984,-0.966505
7,187764.000000,G13,0,24.875000,True,True,True,False,47.086301,35.617686,35.086547,15.670432
7,187764.000000,G19,0,21.875000,True,True,True,False,-25.721658,-27.608815,-21.557658,-28.331362
7,187764.000000,G20,0,45.500000,True,True,True,False,3.201694,-4.146754,-9.748003,4.986866
7,187764.000000,G29,0,39.313000,True,True,True,False,44.577043,-1.073663,-9.276673,17.576379
7,187764.000000,G30,0,42.375000,True,True,True,False,-2.277390,29.964010,36.209764,50.779147
8,187764.199999,G05,0,43.188000,True,True,True,False,33.005402,-0.275018,-6.250973,-0.768919
8,187764.199999,G06,0,44.750000,True,True,True,False,-58.781069,-29.479539,-21.490968,-18.181185
8,187764.199999,G07,0,21.875000,False,True,True,False,-20.784952,8.090951,15.579573,50.316742
8,187764.199999,G11,0,49.938000,True,True,True,False,-15.582049,-2.779821,-2.317276,-0.912309
8,187764.199999,G13,0,24.063000,True,True,True,False,47.329886,35.910706,37.690645,16.475184
8,187764.199999,G19,0,20.375000,True,True,True,False,-25.444384,-28.144387,-19.343291,-27.117769
8,187764.199999,G20,0,45.375000,True,True,True,False,3.343765,-3.943516,-7.429634,3.853107
8,187764.199999,G29,0,39.250000,True,True,True,False,44.716081,-1.505810,-8.199070,15.031934
8,187764.199999,G30,0,42.063000,True,True,True,False,-2.127202,29.486213,38.916248,51.610778
9,187764.399999,G05,0,43.250000,True,False,True,False,37.657202,-1.131773,-5.781180,-3.912694
9,187764.399999,G06,0,44.750000,True,False,True,False,-54.190818,-28.324669,-19.300810,-17.679571
9,187764.399999,G07,0,20.875000,False,False,True,False,-15.790462,28.799788,22.431499,50.034022
9,187764.399999,G09,0,22.313000,False,False,False,False,-67.989362,-31.768951,-49.960785,-8.388700
9,187764.399999,G11,0,49.875000,True,False,True,False,-10.970546,-6.281731,-2.257281,-1.815135
9,187764.399999,G13,0,23.375000,True,False,True,False,52.210574,21.901646,36.368035,16.170014
9,187764.399999,G19,0,20.688000,True,False,True,False,-20.187790,-29.553295,-16.350229,-26.306918
9,187764.399999,G20,0,45.500000,True,False,True,False,7.945327,-2.078686,-6.477029,1.501997
9,187764.399999,G29,0,39.063000,True,False,True,False,49.248612,9.259266,-5.035848,10.692336
9,187764.399999,G30,0,42.250000,True,False,True,False,2.416700,37.154499,42.776389,51.999356
10,187764.600000,G05,0,43.125000,True,False,True,False,37.721796,-0.857663,-6.264532,-3.845098
10,187764.600000,G06,0,44.875000,True,False,True,False,-54.171474,-28.286246,-17.070413,-14.187866
10,187764.600000,G07,0,21.375000,False,False,True,False,-15.342939,28.363848,26.636515,53.506067
10,187764.600000,G09,0,20.375000,False,False,False,False,-69.472462,-34.599374,-47.563169,-8.066726
10,187764.600000,G11,0,49.875000,True,False,True,False,-10.915785,-5.933551,-1.320389,0.613099
10,187764.600000,G13,0,21.250000,True,False,True,False,52.675602,23.155649,36.269477,18.342813
10,187764.600000,G19,0,20.250000,True,False,True,False,-19.778576,-28.983715,-14.786426,-23.596411
10,187764.600000,G20,0,45.625000,True,False,True,False,7.936998,-2.021876,-5.950538,2.666815
10,187764.600000,G29,0,38.750000,True,False,True,False,49.247472,8.913046,-4.999140,9.874754
10,187764.600000,G30,0,41.813000,True,False,True,False,2.457812,36.894820,45.731853,55.572957
11,187764.800000,G05,0,43.188000,True,False,True,False,37.763643,-0.855024,-7.605449,-3.030098
11,187764.800000,G06,0,44.875000,True,False,True,False,-54.186598,-28.175828,-16.584839,-10.675838
11,187764.800000,G07,0,19.938000,False,False,False,False,-15.303622,29.022478,29.196628,56.086618
11,187764.800000,G09,0,20.000000,True,False,False,False,-71.013096,-35.300361,-45.846754,-8.340200
11,187764.800000,G11,0,49.938000,True,False,True,False,-10.890425,-5.873325,-2.409376,3.172601
11,187764.800000,G13,0,20.375000,True,False,True,False,52.897556,22.992608,34.715670,21.323377
11,187764.800000,G19,0,20.688000,True,False,True,False,-18.706474,-28.045510,-13.038479,-19.339128
11,187764.800000,G20,0,45.563000,True,False,True,False,7.957116,-1.873263,-6.893418,4.112836
11,187764.800000,G29,0,38.875000,True,False,True,False,49.198318,9.066212,-5.110413,9.705966
11,187764.800000,G30,0,42.125000,True,False,True,False,2.468750,37.189551,47.184963,59.015034
12,187765.000000,G05,0,43.000000,True,False,True,False,37.091802,-1.127556,-9.372336,-5.628421
12,187765.000000,G06,0,44.750000,True,False,True,False,-54.869696,-28.435257,-17.995362,-11.121210
12,187765.000000,G07,0,18.938000,True,False,False,False,-15.063940,30.088266,30.007026,55.546129
12,187765.000000,G09,0,18.625000,True,False,False,False,-73.555377,-36.833481,-47.259225,-12.787441
12,187765.000000,G11,0,49.938000,True,False,True,False,-11.551467,-6.015313,-3.823081,1.949783
12,187765.000000,G13,0,23.125000,True,False,True,False,51.604867,21.687671,31.267444,19.890192
12,187765.000000,G19,0,20.563000,True,False,True,False,-19.638020,-28.990322,-15.740370,-20.130084
12,187765.000000,G20,0,45.438000,True,False,True,False,7.318681,-1.904785,-8.051218,1.977268
12,187765.000000,G29,0,39.063000,True,False,True,False,48.514793,8.914102,-6.357657,6.283784
12,187765.000000,G30,0,42.438000,True,False,True,False,1.775598,37.007069,46.123418,58.421417
13,187765.199999,G05,0,43.313000,True,True,True,False,36.903788,-1.232741,-10.813931,-7.378795
13,187765.199999,G06,0,44.688000,True,False,True,False,-55.035489,-28.610220,-18.007828,-10.570237
13,187765.199999,G07,0,19.000000,True,False,False,False,-14.918721,30.759807,32.009119,55.792262
13,187765.199999,G09,0,18.375000,True,False,False,False,-75.423855,-37.865162,-46.602670,-15.544421
13,187765.199999,G11,0,49.875000,True,False,True,False,-11.718530,-6.178834,-5.119494,1.873228
13,187765.199999,G13,0,24.438000,True,True,True,False,51.240595,20.912313,29.234901,19.302755
13,187765.199999,G19,0,20.688000,True,False,True,False,-19.591039,-29.174312,-15.362141,-20.151831
13,187765.199999,G20,0,45.313000,True,True,True,False,7.166193,-1.872520,-9.152622,1.021164
13,187765.199999,G29,0,38.750000,True,True,True,False,48.353118,9.127717,-6.642271,3.800264
13,187765.199999,G30,0,42.563000,True,False,True,False,1.633334,37.005993,46.912879,58.919877
14,187765.399999,G05,0,43.188000,True,True,True,False,37.025607,-1.811251,-12.323226,-9.744065
14,187765.399999,G06,0,44.688000,True,False,True,False,-54.956732,-29.117251,-17.949693,-10.671585
14,187765.399999,G07,0,19.313000,True,False,False,False,-14.756112,33.451710,33.148088,55.023926
14,187765.399999,G09,0,21.188000,True,False,False,False,-77.151751,-35.517563,-47.107330,-19.135800
14,187765.399999,G11,0,49.875000,True,True,True,False,-11.630711,-6.440076,-6.434285,0.488044
14,187765.399999,G13,0,27.750000,True,True,True,False,52.240098,18.342751,28.908142,19.714366
14,187765.399999,G19,0,19.125000,True,False,True,False,-19.132045,-31.599921,-14.372574,-19.273059
14,187765.399999,G20,0,45.250000,True,True,False,False,7.203234,-1.396285,-10.592116,-1.244436
14,187765.399999,G29,0,38.750000,True,True,True,False,48.420249,9.866461,-7.443343,0.954939
14,187765.399999,G30,0,42.500000,True,False,True,False,1.661387,37.254160,47.520937,58.832868
15,187765.600000,G05,0,43.125000,True,True,True,False,37.433246,-2.545490,-13.794902,-10.249304
15,187765.600000,G06,0,44.563000,True,False,True,False,-54.589228,-29.276985,-17.415981,-8.527670
15,187765.600000,G07,0,18.813000,True,False,False,False,-13.435904,38.969897,36.417865,57.328564
15,187765.600000,G09,0,28.750000,True,False,False,False,-78.221719,-29.985102,-45.707173,-20.329671
15,187765.600000,G11,0,49.688000,True,True,True,False,-11.259785,-7.270882,-7.340067,1.444281
15,187765.600000,G13,0,36.000000,True,True,True,False,52.406897,13.768785,26.924467,20.901918
15,187765.600000,G19,0,19.500000,True,False,True,False,-17.431394,-32.295990,-12.716735,-15.777926
15,187765.600000,G20,0,45.125000,True,True,False,False,7.583671,-1.008233,-11.490670,-1.275903
15,187765.600000,G29,0,39.000000,True,True,True,False,48.809344,11.672305,-7.898142,-0.217633
15,187765.600000,G30,0,42.188000,True,False,True,False,2.061193,38.613427,48.910209,61.022775
16,187765.800000,G05,0,42.813000,True,True,True,False,36.561746,-4.607850,-10.399879,-7.321273
16,187765.800000,G06,0,44.500000,True,False,True,False,-55.480800,-24.986025,-10.787349,-2.413941
16,187765.800000,G09,0,30.250000,True,False,False,False,-80.140022,-17.714064,-39.186300,-17.413115
16,187765.800000,G11,0,49.500000,True,False,False,False,-12.146679,-6.253290,-2.445543,6.169677
16,187765.800000,G13,0,40.250000,True,True,True,False,51.416291,8.749236,30.918489,25.940501
16,187765.800000,G19,0,19.813000,True,False,True,False,-17.706519,-31.242734,-5.983068,-9.116215
16,187765.800000,G20,0,44.938000,True,False,False,False,6.708667,0.189119,-7.163272,2.286350
16,187765.800000,G29,0,38.875000,True,True,False,False,47.868801,12.699338,-4.133570,1.884987
16,187765.800000,G30,0,42.188000,True,False,False,False,1.138089,45.491902,56.183246,67.132240
17,187766.000000,G05,0,42.813000,True,True,False,False,36.443845,-4.674625,-14.373666,-9.453010
17,187766.000000,G06,0,44.375000,True,False,False,False,-55.625860,-24.962566,-11.420164,-1.268497
17,187766.000000,G09,0,30.438000,True,False,False,False,-81.144948,-17.865474,-41.056086,-18.577818
17,187766.000000,G11,0,49.438000,True,False,False,False,-12.282557,-6.161557,-4.605043,5.893466
17,187766.000000,G13,0,41.563000,True,True,False,False,51.110354,8.050860,28.059948,25.462261
17,187766.000000,G19,0,19.375000,True,False,False,False,-17.477945,-31.351554,-6.845839,-7.960287
17,187766.000000,G20,0,45.063000,True,False,False,False,6.567436,0.358761,-10.205123,0.936958
17,187766.000000,G29,0,39.063000,True,True,False,False,47.699690,12.741316,-8.286673,-0.821477
17,187766.000000,G30,0,42.000000,True,False,False,False,0.960390,45.599775,55.912216,68.416457
18,187766.199999,G05,0,42.563000,True,True,False,False,36.679624,-4.531736,-16.884388,-9.914730
18,187766.199999,G06,0,44.438000,True,False,False,False,-55.439128,-24.781113,-11.703159,0.816829
18,187766.199999,G09,0,28.625000,True,False,False,False,-82.142326,-19.170301,-41.757300,-18.988791
18,187766.199999,G11,0,49.563000,True,False,False,False,-12.046638,-6.193586,-5.907490,6.940317
18,187766.199999,G13,0,38.688000,True,True,False,False,51.259399,8.481275,25.779471,26.431670
18,187766.199999,G19,0,20.125000,True,False,False,False,-16.937008,-30.262032,-7.484959,-5.819966
18,187766.199999,G20,0,45.188000,True,True,False,False,6.778040,0.254968,-11.934724,1.083290
18,187766.199999,G29,0,38.688000,True,True,False,False,47.956075,12.924813,-10.511700,-1.751261
18,187766.199999,G30,0,41.938000,True,False,False,False,1.118883,45.762150,56.062247,70.568126
19,187766.399999,G05,0,42.688000,True,True,False,False,38.300335,-3.875346,-17.100266,-13.465762
19,187766.399999,G06,0,44.563000,True,False,False,False,-53.782732,-24.476669,-9.097556,0.544753
19,187766.399999,G09,0,26.188000,True,False,False,False,-81.794092,-21.952545,-40.747093,-21.368611
19,187766.399999,G11,0,49.688000,True,True,False,False,-10.410721,-5.756648,-4.345158,5.143224
19,187766.399999,G13,0,24.750000,True,True,False,False,53.081508,10.255504,26.637064,24.607924
19,187766.399999,G19,0,20.125000,True,False,False,False,-14.189573,-28.093635,-4.812263,-5.372210
19,187766.399999,G20,0,45.313000,True,True,False,False,8.416731,0.466041,-11.122686,-1.631825
19,187766.399999,G29,0,38.313000,True,True,False,False,49.516384,12.946576,-11.022508,-5.616364
19,187766.399999,G30,0,41.875000,True,False,False,False,2.730890,45.648597,58.896963,70.557592
20,187766.600000,G05,0,42.563000,True,True,False,False,31.236049,-1.732284,-20.960404,-16.520033
20,187766.600000,G06,0,44.688000,True,True,False,False,-60.819678,-28.456021,-11.795632,1.106769
20,187766.600000,G11,0,49.688000,True,True,False,False,-17.467257,-2.863407,-7.618908,3.855434
20,187766.600000,G13,0,26.063000,True,True,False,False,46.454492,29.276896,24.661151,24.558899
20,187766.600000,G19,0,21.188000,True,True,False,False,-21.817230,-26.380623,-7.613276,-4.998463
20,187766.600000,G20,0,45.438000,True,True,False,False,1.310962,-2.615791,-15.047032,-4.205384
20,187766.600000,G29,0,38.438000,True,True,False,False,42.399614,0.461062,-15.516985,-9.341799
20,187766.600000,G30,0,42.000000,True,True,False,False,-4.320974,32.968899,56.013320,71.241179
21,187766.800000,G05,0,42.813000,True,True,False,False,36.265855,-4.221644,-19.482844,-16.752032
21,187766.800000,G06,0,44.750000,True,False,False,False,-55.760010,-24.802758,-7.345445,3.725682
21,187766.800000,G09,0,21.375000,True,False,False,False,-85.946685,-24.666132,-43.427872,-23.474574
21,187766.800000,G11,0,49.750000,True,True,False,False,-12.409714,-6.331287,-4.435157,4.999263
21,187766.800000,G13,0,30.875000,True,True,False,False,52.623037,11.783484,28.413711,27.049204
21,187766.800000,G19,0,21.750000,True,False,False,False,-17.267566,-28.927331,-4.325842,-2.788915
21,187766.800000,G20,0,45.625000,True,True,False,False,6.383089,-0.139859,-12.643359,-3.867533
21,187766.800000,G29,0,38.438000,True,True,False,False,47.423506,12.600227,-14.233402,-9.784113
21,187766.800000,G30,0,42.313000,True,False,False,False,0.799855,45.383043,60.832741,74.183832
22,187767.000000,G05,0,42.813000,True,True,False,False,30.390928,-2.686651,-23.671894,-18.970274
22,187767.000000,G06,0,44.688000,True,True,False,False,-61.564493,-28.795173,-10.120997,4.555567
22,187767.000000,G11,0,49.750000,True,True,False,False,-18.295174,-3.608409,-7.660988,4.334397
22,187767.000000,G13,0,29.875000,True,True,False,False,47.641972,27.682213,26.469579,27.256375
22,187767.000000,G19,0,20.750000,True,True,False,False,-23.470761,-29.369530,-7.611318,-2.564662
22,187767.000000,G20,0,45.375000,True,True,False,False,0.574387,-2.455731,-16.498108,-5.330394
22,187767.000000,G29,0,38.813000,True,True,False,False,41.496771,1.154171,-19.242555,-12.329749
22,187767.000000,G30,0,42.438000,True,True,False,False,-5.012264,33.705269,57.824856,75.260420
23,187767.199999,G05,0,43.000000,True,True,False,False,30.545443,-2.407532,-24.278077,-21.923994
23,187767.199999,G06,0,44.813000,True,True,False,False,-61.354224,-28.857326,-8.420008,4.928723
23,187767.199999,G11,0,49.750000,True,True,False,False,-18.148126,-3.151801,-7.136405,3.092373
23,187767.199999,G13,0,27.688000,True,True,False,False,47.942926,28.600550,27.762478,26.396475
23,187767.199999,G19,0,19.250000,True,True,False,False,-23.481917,-29.821318,-5.846183,-2.476936
23,187767.199999,G20,0,45.438000,True,True,False,False,0.758684,-2.214777,-16.770328,-7.580916
23,187767.199999,G29,0,39.125000,True,True,False,False,41.695930,0.724691,-20.307952,-15.693675
23,187767.199999,G30,0,42.375000,True,True,False,False,-4.775484,33.226176,59.575427,75.854159
24,187767.399999,G05,0,42.688000,True,True,True,False,30.396353,-2.600709,-25.050681,-22.779753
24,187767.399999,G06,0,44.375000,True,True,False,False,-61.545939,-28.988113,-7.490935,6.935165
24,187767.399999,G11,0,49.563000,True,True,False,False,-18.257772,-3.202995,-6.998297,3.715201
24,187767.399999,G13,0,28.563000,True,True,True,False,47.804554,27.789739,28.614113,26.642352
24,187767.399999,G19,0,18.813000,True,True,False,False,-23.758297,-30.545112,-4.603792,-0.869389
24,187767.399999,G20,0,45.063000,True,True,True,False,0.584749,-2.161389,-17.420044,-7.714862
24,187767.399999,G29,0,38.563000,True,True,True,False,41.526396,0.842499,-21.627148,-16.522943
24,187767.399999,G30,0,42.063000,True,True,False,False,-4.939213,33.328885,60.473591,78.306635
25,187767.600000,G05,0,42.438000,True,True,True,False,27.705672,-4.726238,-26.757979,-25.955206
25,187767.600000,G06,0,44.750000,True,True,False,False,-64.266413,-34.967373,-8.518836,6.411939
25,187767.600000,G11,0,49.625000,True,True,True,False,-20.938813,3.873248,-8.276620,1.873594
25,187767.600000,G13,0,37.125000,True,True,True,False,44.516706,9.408965,28.066349,24.467030
25,187767.600000,G20,0,45.125000,True,True,True,False,-2.089329,6.184791,-19.360288,-10.374926
25,187767.600000,G29,0,38.750000,True,True,True,False,38.805674,-4.261079,-24.272125,-20.017599
25,187767.600000,G30,0,42.500000,True,True,False,False,-7.597280,26.114646,59.101138,78.045316
26,187767.800000,G05,0,42.750000,True,True,True,False,26.990721,-4.845173,-26.738861,-26.879922
26,187767.800000,G06,0,44.438000,True,True,False,False,-65.011108,-35.109447,-6.378994,8.057570
26,187767.800000,G11,0,49.688000,True,True,True,False,-21.680661,3.815617,-7.270788,1.874112
26,187767.800000,G13,0,41.375000,True,True,True,False,43.382048,8.482458,29.649600,24.144699
26,187767.800000,G20,0,45.250000,True,True,True,False,-2.776595,6.273308,-19.167525,-10.827577
26,187767.800000,G29,0,39.063000,True,True,True,False,38.175696,-4.158442,-24.752836,-20.508510
26,187767.800000,G30,0,42.250000,True,True,False,False,-8.240699,26.162052,61.300050,80.312058
27,187768.000000,G05,0,42.688000,True,True,True,False,32.887198,-5.552901,-26.602477,-25.283947
27,187768.000000,G06,0,44.375000,True,True,False,False,-59.127926,-30.413625,-4.004667,12.472791
27,187768.000000,G09,0,19.500000,True,True,False,False,-95.113633,-28.840649,-56.374349,-23.250099
27,187768.000000,G11,0,49.750000,True,True,True,False,-15.803098,1.182881,-6.160384,4.820818
27,187768.000000,G13,0,43.125000,True,True,True,False,48.821114,-4.173512,30.485440,26.021129
27,187768.000000,G20,0,45.375000,True,True,True,False,3.073246,8.355602,-18.674707,-8.467429
27,187768.000000,G29,0,39.063000,True,True,True,False,43.964462,7.383807,-24.743777,-18.755517
27,187768.000000,G30,0,42.063000,True,True,False,False,-2.410904,38.100108,63.903248,85.201437
28,187768.199999,G05,0,42.625000,True,True,True,False,27.110183,-4.638616,-30.496449,-29.540035
28,187768.199999,G06,0,44.438000,True,True,False,False,-64.928219,-34.993245,-6.292814,11.107372
28,187768.199999,G11,0,49.563000,True,True,True,False,-21.595462,3.820965,-8.920142,1.991508
28,187768.199999,G13,0,42.000000,True,True,True,False,42.631120,8.262742,27.153324,22.177675
28,187768.199999,G20,0,45.313000,True,True,True,False,-2.755055,6.134653,-22.103388,-11.941230
28,187768.199999,G29,0,38.875000,True,True,True,False,38.126925,-4.250749,-29.218959,-22.870678
28,187768.199999,G30,0,42.250000,True,True,False,False,-8.232116,26.120839,61.548578,84.320644
29,187768.399999,G05,0,42.375000,True,True,True,False,30.414145,-3.471352,-28.809036,-27.837247
29,187768.399999,G06,0,44.500000,True,True,False,False,-61.529331,-27.025035,-3.108432,15.992083
29,187768.399999,G11,0,49.563000,True,True,True,False,-18.192386,-6.910535,-6.166480,5.343928
29,187768.399999,G13,0,39.625000,True,True,True,False,45.841299,26.773526,30.273633,25.332743
29,187768.399999,G19,0,21.563000,True,True,True,False,-42.533486,-40.322227,-17.999078,-11.293957
29,187768.399999,G20,0,45.313000,True,True,True,False,0.683768,-5.139415,-20.069298,-9.420092
29,187768.399999,G29,0,38.875000,True,True,True,False,41.692565,3.974904,-28.088353,-21.098247
29,187768.399999,G30,0,41.938000,True,True,False,False,-4.772971,37.654265,64.544648,89.575586
30,187768.600000,G05,0,42.438000,True,True,True,False,30.407774,-3.313230,-29.910856,-31.907649
30,187768.600000,G06,0,44.563000,True,True,False,False,-61.545490,-27.378790,-3.311768,14.653829
30,187768.600000,G11,0,49.688000,True,True,True,False,-18.105210,-6.380361,-6.565507,2.785743
30,187768.600000,G13,0,38.000000,True,True,True,False,46.068911,27.036698,30.871535,22.409554
30,187768.600000,G19,0,20.625000,True,True,True,False,-41.456834,-40.336336,-16.760780,-12.004467
30,187768.600000,G20,0,45.375000,True,True,True,False,0.685384,-4.792223,-21.188432,-12.703075
30,187768.600000,G29,0,39.000000,True,True,True,False,41.652298,3.532115,-30.009459,-25.152319
30,187768.600000,G30,0,42.188000,True,True,False,False,-4.723907,37.023615,64.101154,88.705063
31,187768.800000,G05,0,42.438000,True,True,True,False,30.243589,-3.307202,-30.360339,-33.320527
31,187768.800000,G06,0,44.500000,True,True,False,False,-61.639498,-27.657934,-1.601182,16.139575
31,187768.800000,G11,0,49.688000,True,True,True,False,-18.230218,-5.969564,-5.986308,2.942274
31,187768.800000,G13,0,37.188000,True,True,True,False,46.050102,26.874048,32.199243,21.788460
31,187768.800000,G19,0,19.500000,True,True,True,False,-40.984566,-40.991209,-14.107428,-10.723577
31,187768.800000,G20,0,45.500000,True,True,True,False,0.592814,-4.410334,-21.327583,-13.104552
31,187768.800000,G29,0,39.125000,True,True,True,False,41.603440,3.211720,-30.747070,-26.295786
31,187768.800000,G30,0,42.250000,True,True,False,False,-4.798023,36.513440,65.882615,90.688523
32,187769.000000,G05,0,42.625000,True,True,True,False,27.604137,-4.712542,-30.518106,-33.316904
32,187769.000000,G06,0,44.625000,True,True,False,False,-64.225999,-34.900239,0.063941,18.415562
32,187769.000000,G11,0,49.813000,True,True,True,False,-20.790256,3.914767,-5.247115,4.298027
32,187769.000000,G13,0,36.250000,True,True,True,False,43.876565,9.594134,33.903540,22.496871
32,187769.000000,G20,0,45.438000,True,True,True,False,-2.005326,6.019577,-21.259150,-12.191758
32,187769.000000,G29,0,39.313000,True,True,True,False,39.091916,-4.121799,-31.106549,-25.962547
32,187769.000000,G30,0,42.125000,True,True,False,False,-7.386209,26.208294,67.594269,93.389193
33,187769.199999,G05,0,42.563000,True,True,True,False,27.833403,-4.729457,-31.097960,-34.068205
33,187769.199999,G06,0,44.500000,True,True,False,False,-64.009883,-34.844025,1.582830,19.535204
